group_id,post_id,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
170785923686792,750003495765029,https://www.facebook.com/groups/170785923686792/permalink/750003495765029,2020-07-28,2020-07-31,2020-07-31,"[GÓC TRI ÂN] TẶNG MÃ ƯU ĐÃI 25% KHI MUA SẢN PHẨM TỪ KICHI KICHI, MANWAH, GOGI HOUSE, ASHIMA, SUMO, 🎁,  Nhập code: , IKKSB1,  tại link: , https://bit.ly/iCOOKxKoSoBeo, Chào mọi người, mình tàu ngầm trong group cũng được một thời gian. Thi thoảng đọc được những bài review tốt về sản phẩm của iCOOK, bản thân mình, là người thuộc nhãn hàng thấy rất hạnh phúc vì sản phẩm bên mình được mọi người đón nhận và ủng hộ như vậy. , ❤️,  Nhân dịp sinh nhật 7 năm của iCOOK, để tri ân và mong muốn nhiều bạn trải nghiệm sản phẩm hơn nữa, được sự đồng ý của admin, bên mình dành tặng riêng các member của group code giảm 25%: , IKKSB1,  khi đặt hàng qua website: , https://bit.ly/iCOOKxKoSoBeo, Với mình, ăn ở nhà cũng là một cách để kết nối những người thân sau ngày dài mệt mỏi. Hơn nữa, trong thời điểm tình hình dịch bệnh diễn biến khá phức tạp, ""ở nhà"" sẽ là cụm từ mà tất cả chúng ta cần phải làm quen. Và việc đa dạng hương vị món ăn với chất lượng nhà hàng của Kichi, Manwah, GoGi House,... từ iCOOK có lẽ là sự lựa chọn thú vị cho cả nhà , <3, ., Giới thiệu một chút về iCOOK: Chúng mình là thương hiệu thuộc Golden Gate, phân phối trực tiếp các sản phẩm từ chuỗi (Kichi Kichi, GoGi, Manwah, Ashima, Sumo)., ❤️,  Sản phẩm của iCOOK gồm:, - Nước lẩu từ nhà hàng Kichi, Ashima và GoGi với công thức chuẩn nhà hàng, nguyên liệu tự nhiên, 100% không chất bảo quản , - Xúc xích phomai, đồ viên và há cảo đầy ắp nhân thịt với lớp vỏ mềm mịn từ nhà hàng Manwah, Hutong, - Sốt chấm lẩu nhà hàng Kichi và sốt ướp, sốt chấm thịt nướng từ Sumo, - Thịt bò Mỹ cao cấp với chứng nhận USDA Choice được sơ chế hợp với món lẩu và nướng được tin dùng tại 300+ nhà hàng trên toàn quốc, -\-\-\-\-\-\-, >> Và trên hết, với chi phí tiết kiệm đến 50% so với ăn tại nhà hàng, bạn đã có thể thưởng thức các món ngon chuẩn vị ngay tại nhà., ‼️,  Lưu ý khi dùng code:, - Có 200 code được phát hành và có hiệu lực từ ngày 28/7 đến hết ngày 31/7/2020, - Code được áp dụng cho đơn hàng tối thiểu 500k (giá sau giảm), - Mã code áp dụng với các mặt hàng ĐẶC BIỆT, giành riêng cho group Review đồ ăn  - Không sợ béo tại link , https://bit.ly/iCOOKxKoSoBeo, Cảm ơn admin đã tạo điều kiện cho iCOOK., Mong rằng sẽ dược đón tiếp phục vụ thật nhiều member trong hội. Chúc mọi người một tuần vui vẻ và may mắn ^^",33,12,3,1,2,0,0,0,41,51,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/116408441_10163970590155321_8187021929732658147_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=cLFaJFWTvBIAX_OdRNc&_nc_ht=scontent-amt2-1.xx&oh=e8f6597ec1bf54aceb3d974b19e1e855&oe=5F497C74 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/116154896_10163970584185321_5071932101154497780_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=w3KUfE5KtCUAX8xLsFh&_nc_ht=scontent-amt2-1.xx&oh=e31fe28071c062cd00771491c0735e0e&oe=5F48CA5C https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116337143_10163970584030321_1706503236071311253_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=MHDVh_dgT2YAX9rJtfb&_nc_ht=scontent-ams4-1.xx&oh=72d75dbc49d1958b5dbce0937fecc8f5&oe=5F48E210 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109911383_10163970863895321_2522588159448914706_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=jwP0sg7nZp4AX_d46Ui&_nc_ht=scontent-amt2-1.xx&oh=f2a8fc08fca6d2233547dd964f88a610&oe=5F485B1E," 2 people, people eating, people sitting, table, food and indoor, food, food",FACEBOOK,SOCIAL_NETWORK,610525320
170785923686792,750067555758623,https://www.facebook.com/groups/170785923686792/permalink/750067555758623,2020-07-28,2020-07-31,2020-07-31,Ngày đều 3 bữa như thế này mọi người ạ.,174,2,0,2,0,0,0,1,32,178,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/116028868_10213708597347744_6168965517995123272_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=4P2TxYLAQ1QAX-VQPp6&_nc_ht=scontent-amt2-1.xx&oh=41c6b5fb8563ad4e5b5c6c08faa38b5f&oe=5F4B196D https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109778744_10213708598067762_5662771985675593717_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=Qea5p7mscgYAX9ztCON&_nc_ht=scontent-amt2-1.xx&oh=abfbc146cc4df1a1408fc29a156fda2d&oe=5F49B841 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/116141292_10213708597827756_2714981860561257802_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=Qfhg-dnsrOMAX_181lv&_nc_ht=scontent-amt2-1.xx&oh=7b0908dc28790b6b2182a0ecbc91c2f8&oe=5F47B6FA https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116153595_10213708597547749_2417536897640962749_n.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=0nMpuRTpql0AX8In02l&_nc_ht=scontent-ams4-1.xx&oh=2d5bd6552ce727b6b45ad840090e11a6&oe=5F49AB91," fruit and food, food, food",FACEBOOK,SOCIAL_NETWORK,1789588048
170785923686792,495734347858613,https://www.facebook.com/groups/170785923686792/permalink/495734347858613,2019-07-27,2020-07-31,2020-07-31,"Ở đây có ai hay nấu đồ ăn cho ng yêu đem đi làm không nhỉ?,  Ngày bận đi học vs đi làm thì ko nấu được chứ ngày nghỉ mình hay tranh thủ nấu cho ng yêu vì cô ấy rất biếng ăn , 😁",901,50,0,45,19,9,3,17,204,1027,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/67557890_912933975732463_6891447516613574656_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=pVyYhJ5GXo4AX9TP0u7&_nc_ht=scontent-ams4-1.xx&oh=b9d895e918d8a48066c46d2fb842fff8&oe=5F47E158,,FACEBOOK,SOCIAL_NETWORK,100010476078980
170785923686792,744377682994277,https://www.facebook.com/groups/170785923686792/permalink/744377682994277,2020-07-20,2020-07-31,2020-07-31,"Caption: ,  Đầm Sen nước hè này!,  Tốn 100k đi lên 120k đi về, 50k mua nước uống vì mệt.",186,0,0,32,1,0,0,6,12,219,,,https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/109898163_317213662979957_6158881312623678202_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=NVCa9AjEKxYAX9V2B_U&_nc_ht=scontent-bos3-1.xx&oh=74e1506a6f91f1665ec473ff1aa5c0bd&oe=5F4A4049 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/107721829_317213699646620_3693972788397610506_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=eQsJ2iPI8kAAX9qs59h&_nc_ht=scontent-bos3-1.xx&oh=84d2454b72752701826407d3415bbb9e&oe=5F48B47D https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/110336338_317213729646617_1081481995428287398_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=ZOqkqRFWhPUAX_zSdHH&_nc_ht=scontent-bos3-1.xx&oh=786dc587da0b967afad5f781ad6a6c3a&oe=5F4AF19F," 1 person, crowd and outdoor, one or more people, people standing, crowd, sky and outdoor",FACEBOOK,SOCIAL_NETWORK,100040739770140
170785923686792,744760279622684,https://www.facebook.com/groups/170785923686792/permalink/744760279622684,2020-07-21,2020-07-31,2020-07-31,"Đến mùa me nữa rồi mn ơi , 😋, 😋",85,1,0,0,0,1,0,0,10,87,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109321950_338705577153959_3227008609124852431_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=ihKDu4BwPEsAX-rED4k&_nc_oc=AQlV2GfwSml8a8Shgx-fXQR-vWb_LX4RXKCJPXr8IGXzdMUlKyxniGdKmIz7CaaLB8o&_nc_ht=scontent-ams4-1.xx&oh=51218fc42eaa20ef1c960046797addb1&oe=5F485E85,,FACEBOOK,SOCIAL_NETWORK,100030435580829
170785923686792,712656682833044,https://www.facebook.com/groups/170785923686792/permalink/712656682833044,2020-06-03,2020-07-31,2020-07-31,"Quốc hồn quốc tuý , 😳",461,22,9,22,3,7,0,5,115,524,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/101535999_2970484953071897_1350628641767161856_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=wmOiWoM49ncAX9qsoJH&_nc_ht=scontent-ams4-1.xx&oh=14b93b2b091429446ddcfde9d4223531&oe=5F492D13,,FACEBOOK,SOCIAL_NETWORK,100003312643526
170785923686792,737612617004117,https://www.facebook.com/groups/170785923686792/permalink/737612617004117,2020-07-10,2020-07-31,2020-07-31,"Xin inf một người bạn thích bundaumamtom,  , #, review",1197,117,22,37,16,8,2,31,294,1399,,review,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107710874_2618356668403745_8367969428979332824_o.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=CZ9DCtKfrHUAX_SUEm9&_nc_ht=scontent-amt2-1.xx&oh=14943cbfe744bfa754a9c3347f659004&oe=5F4A5F0D,,FACEBOOK,SOCIAL_NETWORK,100006883119692
170785923686792,744461256319253,https://www.facebook.com/groups/170785923686792/permalink/744461256319253,2020-07-20,2020-07-31,2020-07-31,"Cuối tuần mưa gió làm nồi lẩu cay cay và 1 chút nem tai , :), )) ,  Món ngon vợ làm , :), ))",48,1,1,0,1,0,0,0,3,51,,,https://scontent-amt2-1.xx.fbcdn.net/v/l/t1.0-9/109329457_1688001411354063_3791428535551068608_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=o-ARVLfGp1wAX8ShmrC&_nc_ht=scontent-amt2-1.xx&oh=0a5f726cc710c09923887e37086b9d48&oe=5F4A1B8F https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/110131891_1688001471354057_8796582090801546585_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=kgDrc0zuAFoAX-OLGgU&_nc_oc=AQn0EKkivWSe17RNtIKrXS2OPZ3PgOsO_jNAOCCE7S72V5uue8fnMY2bLjWDlKGBpvE&_nc_ht=scontent-amt2-1.xx&oh=cea7f42e0f483423bb1091d8183641c9&oe=5F48C6A0, food,FACEBOOK,SOCIAL_NETWORK,100004326602385
170785923686792,524900148275366,https://www.facebook.com/groups/170785923686792/permalink/524900148275366,2019-09-14,2020-07-31,2020-07-31,"- Ngày mai anh nghỉ, e muốn ăn gì ?,  - E muốn ăn gà chiên mắm,  - Ok!,  Gợi ý cho các bạn nam nấu đồ ăn nhanh gọn cho gia đình or bạn gái. Mình chỉ nấu cho bạn gái mình thôi vì mình đi làm xa gia đình , :),  Về công thức mình ko có cụ thể đâu mình nêm nếm theo cảm tính thôi @@",438,35,0,3,13,1,0,78,53,490,,,https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/70150125_946624995696694_3859743888935747584_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=UHRnzWuiTmoAX9Ovm-5&_nc_ht=scontent-lga3-1.xx&oh=4f61422ac8b23caf63e49c20671b2e94&oe=5F487C70 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/70164570_946625082363352_3766660235255611392_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=3jY1HFCA12AAX_GnpxM&_nc_ht=scontent-lga3-1.xx&oh=ff2c8e2ff67994b8a8a02ac803b27a51&oe=5F49A044 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/70003470_946625195696674_391636356662558720_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=f3zUTkYnXZsAX_rWyAu&_nc_ht=scontent-lga3-1.xx&oh=a951b77e9d9f5cf9b91edc58e7640da1&oe=5F47C21F https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/69893604_946625299029997_7325097174646128640_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=XnfpO17PstQAX8USro6&_nc_ht=scontent-lga3-1.xx&oh=7fbc3c4897fdd3fb89100cf74d86ebbb&oe=5F4AC841 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/70349086_946625389029988_2357276135936491520_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=oop3vOqNU_QAX-13hJP&_nc_ht=scontent-lga3-1.xx&oh=b04cc5580f68e0d05113ac543b58e571&oe=5F49917C," food, ""Thit bo xào hoa thien ly CTRL Cá lóc kho nghệ Canh trűng cà chua"", 1 person, food, food, food, ""Canh chua cá gi ko biet Cánh gà Rau củ xào chiên mam""",FACEBOOK,SOCIAL_NETWORK,100010476078980
170785923686792,744021466363232,https://www.facebook.com/groups/170785923686792/permalink/744021466363232,2020-07-19,2020-07-31,2020-07-31,"Nhỏ giờ k ăn nổi bún ngan hay mấy đồ nè -)),  Là sao hả các bác!",242,4,0,0,0,0,0,0,19,246,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108008530_983452415409873_3534665136538280301_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=FUOamMKMN04AX8RM6Qz&_nc_ht=scontent-ams4-1.xx&oh=36acf5e1f8ad759c60d459dd2b89d2ad&oe=5F494E3D https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/110684652_983452432076538_8750971398766416340_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=iOB71nQ1mN4AX-pnA-O&_nc_ht=scontent-amt2-1.xx&oh=aabf930fd77b778f73340f4f1ee3b9c2&oe=5F4A7239, food,FACEBOOK,SOCIAL_NETWORK,100012353705916
170785923686792,744029179695794,https://www.facebook.com/groups/170785923686792/permalink/744029179695794,2020-07-21,2020-07-31,2020-07-31,"Ăn xong đi ngủ ngoan ngoãn nhé mn , 😊",152,1,0,11,0,1,0,0,7,165,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108230399_1421511384715312_2455344238733756343_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=Gx7j31akTVEAX-KGCIk&_nc_oc=AQkV1cypDBon_BfJ5eglGPIGM058lXa4qfTq7T3IPUYTmZjg-6689j8DMqr4fpe5dcs&_nc_ht=scontent-ams4-1.xx&oh=8d01259d329d6bdd860e72de4cd72472&oe=5F4A0E77,,FACEBOOK,SOCIAL_NETWORK,100005693922717
170785923686792,740619353370110,https://www.facebook.com/groups/170785923686792/permalink/740619353370110,2020-07-15,2020-07-31,2020-07-31,"Mỳ cay nhà làm ngon như nhà làm , 😂, 😂",295,11,3,5,2,0,0,1,29,316,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107886175_282935903046864_4000082441664232621_o.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=ciulTm6bnQoAX8uaXBr&_nc_ht=scontent-ams4-1.xx&oh=47461bde6ced79200c30aa8c75900ad5&oe=5F47C12B,,FACEBOOK,SOCIAL_NETWORK,100039913688846
170785923686792,738277726937606,https://www.facebook.com/groups/170785923686792/permalink/738277726937606,2020-07-11,2020-07-31,2020-07-31,"Nướng g bằng bếp ga.,  Bữa ăn của người phụ hồ. Cả tháng mới đc bữa no mn ạ. ,  Nướng ntn được chưa cac b.",213,1,1,12,3,2,0,2,16,232,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107767762_977154439373004_7765164524696823929_n.jpg?_nc_cat=105&_nc_sid=ca434c&_nc_ohc=bNi2KY8i8H0AX_sMdbk&_nc_ht=scontent-amt2-1.xx&oh=2ff7c2986f892e2c6f9337b8f0c9df7c&oe=5F4AC676,,FACEBOOK,SOCIAL_NETWORK,100012353705916
170785923686792,558362808262433,https://www.facebook.com/groups/170785923686792/permalink/558362808262433,2019-10-31,2020-07-31,2020-07-31,"3h sáng vét tủ lạnh có sao ăn vậy , 😂, 😂, 😂",335,4,0,12,1,1,1,1,55,354,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/74183415_142732097067246_5101577774984855552_o.jpg?_nc_cat=110&_nc_sid=ca434c&_nc_ohc=lnxkm6j_-HsAX_xW1e9&_nc_ht=scontent-ams4-1.xx&oh=93ee9839f4739c633f978086a5fb7831&oe=5F489099,,FACEBOOK,SOCIAL_NETWORK,100039913688846
170785923686792,739828633449182,https://www.facebook.com/groups/170785923686792/permalink/739828633449182,2020-07-13,2020-07-31,2020-07-31,"Toàn rau thôi , 😂",151,1,0,1,0,0,0,1,9,153,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109335151_3124957120921161_2185410869395142815_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=J66Z5TCf2OAAX8I19Gk&_nc_ht=scontent-ams4-1.xx&oh=a8d4960ebb4a5e12f6d5c23235165c3e&oe=5F47315E,,FACEBOOK,SOCIAL_NETWORK,100002207117226
170785923686792,738272063604839,https://www.facebook.com/groups/170785923686792/permalink/738272063604839,2020-07-11,2020-07-31,2020-07-31,"Mực thế này đã gọi là tươi chưa anh em , 😅",135,2,0,7,5,0,0,0,18,149,,,https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/107826019_919063308571917_6599389058191122093_n.jpg?_nc_cat=110&_nc_sid=ca434c&_nc_ohc=nZgUAA4-4SAAX-rAzCU&_nc_ht=scontent-bos3-1.xx&oh=09f19c97cd421f517e89333a111c4b1f&oe=5F49089D,,FACEBOOK,SOCIAL_NETWORK,100014047685315
170785923686792,736477920450920,https://www.facebook.com/groups/170785923686792/permalink/736477920450920,2020-07-09,2020-07-31,2020-07-31,"Bữa cơm 2 người chỉ 26k. 23k thịt gà 3k rau muống ,  P/s: nhà hết tiêu , 😂",269,7,1,6,4,0,0,0,41,287,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107234245_322784855404899_6487993962603919268_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=ii1gRv781gYAX8J8OqN&_nc_ht=scontent-amt2-1.xx&oh=21244d7bef04e5b9bb0c15f1b348b20f&oe=5F4989AA,,FACEBOOK,SOCIAL_NETWORK,100030201619101
170785923686792,742033186562060,https://www.facebook.com/groups/170785923686792/permalink/742033186562060,2020-07-17,2020-07-31,2020-07-31,Ta nói nhìn thôi đã ghiền r,151,3,0,1,0,0,0,1,5,155,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109404690_274904317124726_4895667207521073614_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=dqJ8bQBN-zwAX9i88A1&_nc_ht=scontent-amt2-1.xx&oh=5546af536b03db7e7378466244fbd388&oe=5F48FDC3 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107710245_274904400458051_6647421102790180737_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=sMvwic2orJwAX9iy-v8&_nc_ht=scontent-amt2-1.xx&oh=d1044717147d3e21c15d5b4a07249d11&oe=5F489A6E https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/108131973_274904440458047_7517710143768648286_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=u2uW2dcvxfgAX-QFcPh&_nc_ht=scontent-amt2-1.xx&oh=696f00838a28922436d1912cc3f94d02&oe=5F48DC11 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/75266169_274904513791373_2004973734705908876_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=lo1TjLNVe_YAX_0NA3E&_nc_ht=scontent-amt2-1.xx&oh=4763ce14ca7fcd5533fd08a40a4008f8&oe=5F4A868E https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109512266_274904577124700_2875555462403303530_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=Md5Zo16DTKIAX9v_xYX&_nc_ht=scontent-amt2-1.xx&oh=072f4faee526e5fac2de9dbf50d12226&oe=5F495853," food, 'THEM AN', food, food, food",FACEBOOK,SOCIAL_NETWORK,100038154796382
170785923686792,744483612983684,https://www.facebook.com/groups/170785923686792/permalink/744483612983684,2020-07-20,2020-07-31,2020-07-31,"Bữa trưa con nhà nghèo.,  Thấy bảo con gái chỉ thích nói chuyện tình cảm với zai có tiền, vừa hay anh lại...không có , :), )))),  , #, monkeyfood",187,1,0,4,2,1,0,0,47,195,,monkeyfood,https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/109551399_592222938387750_4389478469037261856_o.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=fEM24g6R9qsAX_QhK6F&_nc_ht=scontent-lga3-1.xx&oh=42f227f9b670a13c90beea9950239d26&oe=5F49ED49,,FACEBOOK,SOCIAL_NETWORK,100028001472331
170785923686792,740484860050226,https://www.facebook.com/groups/170785923686792/permalink/740484860050226,2020-07-14,2020-07-31,2020-07-31,Ăn bằng mắt,140,4,0,2,0,1,2,0,8,149,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107525644_593197858242765_6948158230136461431_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=zGe-Wm2bobkAX8DL2FN&_nc_oc=AQlLelJv7UPPvDL3LReVQzgM7Asq8ukXrlSR8mNhVV-fJkFn4MTzmhZtBIkBfeTK8ME&_nc_ht=scontent-amt2-1.xx&oh=0f9f9a74f0399bdcc4aa0c29955243d4&oe=5F4911B5,,FACEBOOK,SOCIAL_NETWORK,100026576692981
170785923686792,737124707052908,https://www.facebook.com/groups/170785923686792/permalink/737124707052908,2020-07-10,2020-07-31,2020-07-31,"Bữa chiều đơn giản thôi , 🥰, 🥰, 🥰",125,0,0,0,0,2,1,0,6,128,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107794401_337210837267594_7466347340198385497_n.jpg?_nc_cat=103&_nc_sid=ca434c&_nc_ohc=Jy0MaadIh40AX-tBkD_&_nc_ht=scontent-ams4-1.xx&oh=359a17295e734b74bcec6a32890b68ca&oe=5F4AF3D6,,FACEBOOK,SOCIAL_NETWORK,100029360411858
170785923686792,739680343464011,https://www.facebook.com/groups/170785923686792/permalink/739680343464011,2020-07-13,2020-07-31,2020-07-31,"Thẩm định móm xôi chim bọc cơm cháy , gỏi cuốn tôm thịt, salad bơ tôm tươi ở , #, Bepcuachef,  - D9b giảng võ . Ship nhanh đồ ăn ngon, giá hợp lý,  2 đứa ăn healthy dư này thôi, 😂,  Nói chung là ưng, 👌, 👌, 👌",34,1,0,0,0,0,0,0,1,35,,Bepcuachef,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109008706_1656267071195746_2785830285356234112_o.jpg?_nc_cat=105&_nc_sid=ca434c&_nc_ohc=Syi5dw9JHhEAX9AffX4&_nc_ht=scontent-ams4-1.xx&oh=0006a3936353d9ecde121c220c976382&oe=5F48E87E,,FACEBOOK,SOCIAL_NETWORK,100004374069937
170785923686792,739647596800619,https://www.facebook.com/groups/170785923686792/permalink/739647596800619,2020-07-13,2020-07-31,2020-07-31,"Bác nào khu Cầu Giấy, Mỹ Đình HN chưa thử Menu đồ uống trái cây của Fruits Mart thì thử luôn đi ạ. ,  - Giá menu nước trái cây : , #, 20k,  - , #, 35k,  Cửa hàng bán trái cây nên đồ uống không đa dạng lắm nhưng bù lại món nào cũng tươi ngon và đầy ắp. Vị trái cây rất rõ rệt chứ không kiểu ngọt vị đường đâu. CH pha nhạt hơn bình thường nên mấy bác uống ngọt order nhớ notes lại cho chắc ha.,  3 mặt hàng được bán tại Fruits Mart,  - Khay trái cây cắt sẵn,  - Sữa chua trái cây (như hình),  - Nước ép trái cây/Sinh tố trái cây,  -\-\-,  Địa chỉ CH: 18 Cốm Vòng, Duy Tân, HN,  Nếu cần order, hãy gọi: 097 6465 628,  Grab, Now: Fruits Mart- Trái Cây Tươi Mỗi Ngày,  , #, fruitsmart,  , #, traicaytuoi,  , #, khongsobeo",363,13,3,6,1,0,0,11,123,386,,20k 35k fruitsmart traicaytuoi khongsobeo,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107709259_1626299920857948_1213356412549983478_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=Mlo2DnOweFYAX8LZfHu&_nc_ht=scontent-ams4-1.xx&oh=e3035c88051041b1cc85d6bd87074d8a&oe=5F4B11A5 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108028015_1626299960857944_1103841985648748467_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=9oisr99Ks2AAX9bePbu&_nc_ht=scontent-ams4-1.xx&oh=8d34e1f6bb55bc4ce7718ef6213b6d4a&oe=5F487741 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107806804_1626299990857941_3860774999372140403_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=fEeONMZUzFQAX9r6qOa&_nc_ht=scontent-ams4-1.xx&oh=97205c3c78a9eb969460f548a9995d03&oe=5F48A097 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108828753_1626300027524604_5036482059585885282_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=T0_Nwxg49IwAX-O7era&_nc_ht=scontent-ams4-1.xx&oh=1e67c99c5aace4ac4abd0d3ab63d783b&oe=5F4A0798 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107905916_1626300057524601_2303233351254634889_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=Qek18kTLDCQAX_OwYrZ&_nc_ht=scontent-ams4-1.xx&oh=3bf9adf2f63f0ef9acac788c59d8e3ef&oe=5F481A22," drink and food, drink and food, drink and outdoor, food",FACEBOOK,SOCIAL_NETWORK,100004338660421
